year,parameter,result,latitude,longitude
1995,PCB,2.674,29.598,-89.6208
1996,PCB,59.22,29.145,-89.4273
2002,PCB,7.023,29.598,-89.6208
1988,PCB,39.13333333,27.8443,-82.6115
1992,PCB,153.98,29.284,-94.8363
1993,PCB,51.435,30.3155,-88.1338
2000,PCB,21.523,29.598,-89.6208
2009,DDT,1.35,26.5143,-82.0345
1994,DDT,14.5,29.503,-94.896
1992,DDT,27.26,27.681,-82.5177
2000,PCB,29.781,30.0587,-93.3075
2002,DDT,24.017,27.681,-82.5177
1992,DDT,5.32,26.027,-81.7388
1996,DDT,51.32,27.681,-82.5177
1990,PCB,26.73,29.7242,-84.8842
2002,DDT,2.466,27.6208,-82.7265
2001,PCB,96.329,29.284,-94.8363
1996,PCB,134.13,30.0587,-93.3075
2008,DDT,63.34,30.4823,-86.4793
2009,DDT,1.09,29.2067,-83.0695
1994,DDT,7.88,29.2532,-90.9267
1988,PCB,69.4,29.4048,-89.9988
2004,PCB,29.513,30.336,-88.5892
1991,DDT,18.82666667,30.0587,-93.3075
2003,DDT,59.815,29.503,-94.896
1990,PCB,47.16666667,27.6208,-82.7265
1995,PCB,84.445,30.3925,-88.8575
1993,PCB,0.7,26.027,-81.7388
2009,DDT,11.13,26.5583,-81.9228
1996,PCB,44.45,26.027,-81.7388
1990,PCB,54.26666667,30.3023,-89.3272
1993,DDT,71.45,30.4108,-86.4908
1999,PCB,18.383,29.4803,-94.7418
1998,DDT,28.11,30.4108,-86.4908
1988,DDT,110.7766667,26.5583,-81.9228
1997,DDT,9.56,29.4803,-94.7418
1990,PCB,102.935,29.0895,-89.0748
1993,DDT,49.78,29.284,-94.8363
1999,PCB,40.854,29.5795,-92.051
2004,PCB,61.983,29.4057,-89.4838
1988,PCB,56.03333333,27.681,-82.5177
2002,PCB,12.831,29.9448,-89.8353
1986,DDT,33.75333333,29.503,-94.896
1988,DDT,7.036666667,29.4803,-94.7418
2000,PCB,6.654,27.6208,-82.7265
1995,DDT,51.60233333,29.284,-94.8363
2005,DDT,6.73,29.4803,-94.7418
1991,PCB,9.086666667,29.2595,-90.5943
2001,DDT,53.534,29.284,-94.8363
1991,PCB,259.6333333,27.9097,-82.4538
2007,DDT,21.89,29.284,-94.8363
1993,PCB,8.85,27.681,-82.5177
2002,PCB,4.974,29.2642,-90.3982
1987,DDT,37.52333333,30.412,-86.2037
1992,PCB,17.78,26.1118,-81.7852
2004,DDT,3.486,25.1412,-80.9237
1993,PCB,142.06,30.1425,-85.6322
1992,PCB,226.27,30.1425,-85.6322
1990,PCB,159.0766667,30.1425,-85.6322
1999,DDT,9.825,29.2067,-83.0695
2005,DDT,1.77,29.2067,-83.0695
1995,DDT,3.364,29.2067,-83.0695
1996,PCB,36.83,29.2642,-90.3982
1996,PCB,47.94,27.8443,-82.6115
1988,PCB,20.43333333,27.6208,-82.7265
1992,PCB,24.86,27.6208,-82.7265
1993,PCB,4.935,27.6208,-82.7265
1996,DDT,21.14,25.1412,-80.9237
2000,PCB,4.901,29.2642,-90.3982
2004,DDT,1.408,25.9023,-81.5123
2006,PCB,101.9,27.8548,-82.3947
2000,DDT,63.257,29.0895,-89.0748
1990,DDT,3.156666667,29.2067,-83.0695
1986,DDT,17.19666667,29.2532,-90.9267
2000,DDT,4.694,30.3925,-88.8575
2004,DDT,10.964,30.336,-88.5892
2001,PCB,17.159,30.2513,-85.681
1997,DDT,12.44,25.1412,-80.9237
2002,DDT,26.892,30.3023,-89.3272
1990,DDT,21.96666667,30.3023,-89.3272
2006,DDT,51.79,30.3155,-88.1338
1993,DDT,1.72,25.9023,-81.5123
1992,PCB,246.1,30.5167,-87.1117
1994,PCB,71.29,30.5167,-87.1117
1991,PCB,259.5166667,30.5167,-87.1117
1988,DDT,60.10333333,29.4057,-89.4838
1987,DDT,5.693333333,25.9023,-81.5123
2001,DDT,43.581,30.2513,-85.681
1994,DDT,34.08,29.0895,-89.0748
1993,DDT,31.46,30.3925,-88.8575
1992,DDT,3.87,29.598,-89.6208
2002,DDT,9.101,30.336,-88.5892
1993,PCB,71.47,29.622,-94.9958
1987,DDT,55.17,29.2555,-91.1362
2008,DDT,208.64,30.5917,-88.0398
1999,DDT,7.638,29.2555,-91.1362
2003,PCB,42.735,29.7908,-93.9063
1988,PCB,252.1,29.622,-94.9958
2011,DDT,9.88,30.0633,-84.322
1997,PCB,28.96,29.7908,-93.9063
1990,DDT,464.3666667,30.5917,-88.0398
1991,PCB,361.7533333,30.1425,-85.6322
1988,PCB,44.06666667,29.7908,-93.9063
1995,DDT,7.228,30.0633,-84.322
2003,PCB,103.757,29.503,-94.896
1999,DDT,14.674,29.6725,-85.0657
1990,DDT,26.34666667,29.6725,-85.0657
1994,PCB,15.32,30.2513,-85.681
2001,PCB,18.974,29.6368,-92.7668
2012,DDT,133.1,30.5633,-88.075
2001,DDT,112.403,29.7045,-94.993
1997,PCB,15.17,29.4048,-89.9988
1999,PCB,23.899,30.2513,-85.681
1990,PCB,47.25333333,30.2513,-85.681
1997,PCB,34.53,29.2767,-89.942
2001,DDT,1.968,29.2767,-89.942
1996,PCB,35.79,30.3498,-87.1547
2004,PCB,58.058,30.4137,-87.1913
1995,DDT,6.901,29.4048,-89.9988
1998,PCB,9.41,30.412,-86.2037
2005,DDT,7.8,29.7908,-93.9063
2011,DDT,55.36,30.1425,-85.6322
1990,PCB,62.99333333,30.0633,-84.322
1993,DDT,46.41,27.681,-82.5177
2003,DDT,102.232,30.1425,-85.6322
2004,DDT,13.758,27.8548,-82.3947
1992,PCB,7.16,30.412,-86.2037
2000,PCB,4.335,30.412,-86.2037
1992,DDT,7.76,29.2595,-90.5943
1990,DDT,33.40666667,30.3498,-87.1547
2012,DDT,13.83,27.7872,-82.754
2004,DDT,3.117,27.6208,-82.7265
2008,DDT,23.72,27.7872,-82.754
1998,DDT,8.23,27.6208,-82.7265
1998,DDT,1,29.2595,-90.5943
1990,DDT,8.276666667,29.2642,-90.3982
1987,DDT,51.15666667,26.1118,-81.7852
1991,DDT,20.74666667,27.8443,-82.6115
2000,PCB,14.902,30.4823,-86.4793
2000,DDT,13.095,27.8443,-82.6115
2012,DDT,7.65,27.8443,-82.6115
2006,DDT,18.12,27.8443,-82.6115
2002,DDT,48.853,30.0363,-90.0413
1995,DDT,86.138,30.0363,-90.0413
1991,DDT,18.19666667,28.0237,-82.6328
2007,PCB,3.31,29.2067,-83.0695
1995,PCB,275.945,30.0363,-90.0413
1996,PCB,28.12,29.829,-93.384
2008,DDT,19.79,30.3023,-89.3272
2009,PCB,22.48,29.2767,-89.942
1990,DDT,36.15333333,29.5795,-92.051
2003,PCB,5.031,29.6725,-85.0657
1995,DDT,25.697,26.1118,-81.7852
2010,DDT,8.35,30.3498,-87.1547
1993,PCB,12.295,29.2767,-89.942
1991,DDT,4.723333333,29.2595,-90.5943
2002,DDT,3.649,29.2595,-90.5943
1993,DDT,44.56,30.1512,-85.663
2006,DDT,10.64,29.2595,-90.5943
1991,PCB,6.396666667,30.0633,-84.322
1994,PCB,5.58,30.0633,-84.322
1988,DDT,58.57333333,30.4137,-87.1913
1996,DDT,18.66,30.3498,-87.1547
1992,PCB,73.99,30.4108,-86.4908
2002,PCB,19.426,27.7872,-82.754
1991,DDT,137.1733333,27.9097,-82.4538
1994,DDT,7.55,30.5167,-87.1117
2002,DDT,9.545,30.5167,-87.1117
2010,DDT,17.51,30.4137,-87.1913
2012,DDT,14.08,27.8548,-82.3947
1994,DDT,81.2,27.9097,-82.4538
1994,PCB,18.5,29.2642,-90.3982
1992,PCB,55.73,29.5795,-92.051
2003,PCB,39.513,29.5795,-92.051
2006,DDT,21.77,30.5167,-87.1117
1987,DDT,5.853333333,29.4048,-89.9988
2003,PCB,12.719,29.4048,-89.9988
1990,DDT,9.666666667,29.4048,-89.9988
1996,DDT,104.12,27.9097,-82.4538
1986,DDT,26.6,27.6208,-82.7265
1999,DDT,35.027,29.5795,-92.051
1992,PCB,14.5,30.4823,-86.4793
1987,DDT,10.77333333,29.2767,-89.942
2004,PCB,24.217,29.9448,-89.8353
2009,DDT,5.87,29.2767,-89.942
1988,PCB,31.56666667,29.867,-89.6785
1998,DDT,14.77,27.8443,-82.6115
1993,PCB,14.73,29.2532,-90.9267
1991,PCB,5.286666667,29.2067,-83.0695
1992,DDT,41.59,30.0587,-93.3075
1990,PCB,116.4,29.503,-94.896
1991,PCB,27.11,29.2633,-94.9163
2005,DDT,3.66,29.4048,-89.9988
2001,DDT,1.209,29.2532,-90.9267
2010,DDT,64.98,30.0363,-90.0413
2004,DDT,28.476,30.0363,-90.0413
2000,DDT,5.623,30.0587,-93.3075
1993,DDT,9.37,30.0633,-84.322
1987,DDT,17.86,29.7908,-93.9063
1999,DDT,36.237,30.0587,-93.3075
2000,DDT,5.604,29.829,-93.384
1988,DDT,39.09666667,30.5167,-87.1117
1998,DDT,18.18,30.5167,-87.1117
1998,DDT,10.11,30.0587,-93.3075
2003,DDT,8.085,29.2555,-91.1362
1990,DDT,171.19,30.3155,-88.1338
1988,DDT,186.3666667,30.3155,-88.1338
2008,DDT,2.69,26.027,-81.7388
1996,DDT,71.48,30.3155,-88.1338
2002,DDT,64.251,30.3155,-88.1338
1995,PCB,81.67966667,29.503,-94.896
2009,DDT,4,29.9448,-89.8353
1994,DDT,5.04,29.867,-89.6785
2008,DDT,10.6,29.9448,-89.8353
2004,DDT,4.021,29.867,-89.6785
1988,DDT,8.4,29.867,-89.6785
2004,DDT,4.512,29.9448,-89.8353
2000,DDT,1.943,29.867,-89.6785
1992,DDT,159.2433333,30.4532,-86.541
1998,DDT,8.45,29.9448,-89.8353
1992,DDT,11.5,29.2767,-89.942
1998,DDT,20.34,30.4137,-87.1913
1988,DDT,18.47666667,26.027,-81.7388
2006,DDT,2.41,29.598,-89.6208
1994,DDT,11.76,29.7908,-93.9063
2008,DDT,11.16,29.4057,-89.4838
1993,DDT,127.3,30.5633,-88.075
1994,DDT,163.81,30.5633,-88.075
1990,DDT,14.64333333,29.598,-89.6208
1993,DDT,48.43,30.2513,-85.681
2010,DDT,0.62,26.027,-81.7388
1988,PCB,70.6,29.2067,-83.0695
1988,PCB,35.5,29.829,-93.384
1995,PCB,12.881,29.829,-93.384
1995,DDT,55.789,30.1512,-85.663
1997,DDT,54.03,30.1512,-85.663
2000,DDT,31.542,30.3155,-88.1338
1992,DDT,16.63,29.7908,-93.9063
1991,DDT,108.5,30.3155,-88.1338
1995,PCB,161.566,30.1512,-85.663
1993,PCB,90.51,30.1512,-85.663
1996,PCB,126.25,30.4137,-87.1913
1987,DDT,156.0433333,30.3155,-88.1338
1998,PCB,78.05,30.4137,-87.1913
1991,DDT,15.75666667,26.1118,-81.7852
2004,DDT,44.605,30.3155,-88.1338
1990,PCB,16.61333333,26.027,-81.7388
2000,DDT,10.86,26.1118,-81.7852
1991,PCB,29.49,30.4823,-86.4793
1993,DDT,23.2,30.336,-88.5892
2000,DDT,11.695,30.3023,-89.3272
1990,DDT,21.93,30.336,-88.5892
2004,PCB,37.542,30.4823,-86.4793
2004,DDT,16.414,30.3023,-89.3272
1990,DDT,24.16666667,30.3925,-88.8575
2006,DDT,15.39,30.336,-88.5892
1991,DDT,27.57666667,30.3023,-89.3272
1998,DDT,31.15,30.3925,-88.8575
1994,DDT,30.86,30.3023,-89.3272
2000,PCB,32.871,29.4057,-89.4838
1986,DDT,23.30666667,30.336,-88.5892
1988,DDT,188.8166667,30.336,-88.5892
1998,PCB,86.37,29.4057,-89.4838
1995,DDT,35.88,30.3925,-88.8575
1998,DDT,39.91,30.3023,-89.3272
1996,DDT,25.97,30.3023,-89.3272
1992,DDT,133.79,29.145,-89.4273
1994,DDT,9.71,29.2067,-83.0695
1998,PCB,10.23,29.829,-93.384
1990,PCB,209.1833333,30.5917,-88.0398
2000,DDT,1.107,25.9023,-81.5123
1990,DDT,31.12333333,25.9023,-81.5123
2000,PCB,22.558,28.0237,-82.6328
1988,DDT,20.19666667,25.9023,-81.5123
1994,PCB,32.7,30.3155,-88.1338
1990,DDT,12.45,29.2532,-90.9267
1988,PCB,34.13333333,26.5143,-82.0345
1998,DDT,628.66,30.4823,-86.4793
2010,DDT,0.84,25.2122,-80.534
1996,DDT,62.62,25.2122,-80.534
2009,DDT,3.06,29.598,-89.6208
1999,PCB,12.359,30.0633,-84.322
2000,PCB,9.579,30.4108,-86.4908
2002,DDT,1.991,25.9023,-81.5123
2000,DDT,556.153,30.4823,-86.4793
2002,DDT,9.92,25.2122,-80.534
2006,DDT,12.22,30.412,-86.2037
1996,DDT,29.6,30.412,-86.2037
1995,DDT,19.89,30.412,-86.2037
1986,DDT,10.01,29.4803,-94.7418
2009,DDT,7.7,30.0587,-93.3075
1988,DDT,7.593333333,29.503,-94.896
2007,DDT,4.82,30.0587,-93.3075
1992,DDT,11.58,29.829,-93.384
2007,DDT,3.49,29.2532,-90.9267
2005,DDT,3.41,29.2633,-94.9163
1988,DDT,19.82666667,29.2633,-94.9163
1988,DDT,73.61333333,29.5795,-92.051
1995,DDT,13.477,25.1412,-80.9237
1991,PCB,10.24666667,26.5143,-82.0345
2009,DDT,10.44,29.4803,-94.7418
2008,DDT,33.73,27.9097,-82.4538
1987,DDT,5.63,29.2642,-90.3982
2004,DDT,2.764,29.2642,-90.3982
1988,PCB,211.2666667,30.4137,-87.1913
2000,DDT,1.845,29.2067,-83.0695
1994,DDT,9,27.6208,-82.7265
1990,DDT,36.40666667,27.7872,-82.754
1997,PCB,24.39,29.6368,-92.7668
2005,DDT,9.1,29.284,-94.8363
1992,DDT,118.83,30.1425,-85.6322
1990,DDT,12.86666667,29.4803,-94.7418
2008,DDT,1.75,27.6208,-82.7265
1991,DDT,8.446666667,29.829,-93.384
2008,DDT,10.81,28.0237,-82.6328
2006,DDT,5.38,28.0237,-82.6328
2006,DDT,1.17,27.6208,-82.7265
1992,DDT,18.25,30.412,-86.2037
1997,DDT,36.81,29.284,-94.8363
2007,DDT,5.39,29.4803,-94.7418
1988,DDT,69.6,29.284,-94.8363
1990,DDT,22.91333333,29.503,-94.896
1987,DDT,116.0933333,29.622,-94.9958
1995,DDT,500.114,29.622,-94.9958
1996,DDT,37.6,27.8548,-82.3947
2004,DDT,19.517,27.681,-82.5177
2000,DDT,15.232,27.681,-82.5177
2012,DDT,54.34,27.9097,-82.4538
1998,DDT,22.7,27.681,-82.5177
2006,DDT,18.13,27.8548,-82.3947
1993,DDT,107.13,29.7045,-94.993
2003,DDT,4.253,29.3292,-83.1742
1993,DDT,4.78,26.5143,-82.0345
1997,DDT,67.25,30.4108,-86.4908
1996,DDT,65.3,30.4108,-86.4908
1991,DDT,44.06666667,30.4108,-86.4908
2011,DDT,9.88,26.5583,-81.9228
2011,DDT,0.68,26.5143,-82.0345
1993,DDT,9.965,29.503,-94.896
1996,DDT,9.49,29.9448,-89.8353
2004,PCB,83.42,30.5167,-87.1117
1988,PCB,242.5166667,30.5167,-87.1117
1999,DDT,34.562,26.5583,-81.9228
1992,DDT,63.7,29.6368,-92.7668
1991,DDT,30.15,29.6368,-92.7668
1993,DDT,25.14,29.6368,-92.7668
1997,DDT,24.48,29.6368,-92.7668
2007,DDT,10.12,29.6368,-92.7668
1991,DDT,7.88,26.027,-81.7388
1986,DDT,44.13333333,29.6368,-92.7668
1987,DDT,37.87666667,29.6368,-92.7668
2001,DDT,12.153,29.6368,-92.7668
2005,DDT,30.55,29.6368,-92.7668
1995,DDT,15.616,29.6368,-92.7668
1987,DDT,3.643333333,26.027,-81.7388
2009,DDT,8.89,29.6368,-92.7668
1998,DDT,1.75,26.027,-81.7388
2004,DDT,26.047,30.4108,-86.4908
1992,DDT,22.23,29.503,-94.896
2001,DDT,14.973,26.5583,-81.9228
2010,DDT,17.3,30.4108,-86.4908
2003,DDT,6.248,29.2767,-89.942
2007,DDT,4.27,29.2767,-89.942
1999,DDT,13.341,29.2767,-89.942
2000,DDT,1.334,26.027,-81.7388
1996,DDT,8.07,26.027,-81.7388
1993,DDT,5.1,29.2767,-89.942
1988,DDT,32.19333333,29.6368,-92.7668
2002,DDT,9.27,28.0237,-82.6328
2003,DDT,21.746,29.6368,-92.7668
2002,DDT,2.855,26.027,-81.7388
2007,DDT,2.92,26.5143,-82.0345
1988,PCB,38.5,29.7242,-84.8842
1991,PCB,31.22666667,29.5795,-92.051
1997,PCB,18.65,29.5795,-92.051
2004,PCB,27.146,26.1118,-81.7852
1996,PCB,27.21,26.1118,-81.7852
1990,PCB,35.03,29.4048,-89.9988
1992,DDT,113.02,30.4108,-86.4908
1998,PCB,13.71,25.1412,-80.9237
2000,PCB,6.619,25.1412,-80.9237
2000,DDT,9.611,27.8548,-82.3947
2003,PCB,14.724,30.2513,-85.681
1993,PCB,35.18,30.3498,-87.1547
1990,PCB,138.4566667,30.1512,-85.663
1992,PCB,17.98,29.2595,-90.5943
2000,PCB,14.527,29.829,-93.384
2002,PCB,29.798,30.3023,-89.3272
2002,PCB,64.317,30.3925,-88.8575
1996,PCB,48.3,30.4823,-86.4793
2004,PCB,71.844,30.3925,-88.8575
1988,PCB,29.46666667,30.3023,-89.3272
1997,PCB,25.56,30.412,-86.2037
1991,PCB,6.486666667,30.412,-86.2037
1988,PCB,55.73333333,30.412,-86.2037
1993,PCB,45.49,30.4108,-86.4908
2004,DDT,19.296,28.0237,-82.6328
1993,PCB,1.6,26.5143,-82.0345
1996,PCB,119.7,30.5917,-88.0398
1996,PCB,58.06,30.504,-86.494
2011,DDT,5.78,29.7242,-84.8842
2001,DDT,4.522,29.7242,-84.8842
2004,PCB,44.867,30.4108,-86.4908
1993,PCB,64.94,30.5633,-88.075
2011,DDT,5.48,29.6725,-85.0657
1991,DDT,13.98333333,29.7242,-84.8842
1991,DDT,5.646666667,29.4048,-89.9988
2007,DDT,9.27,29.6725,-85.0657
1997,DDT,15.58,29.7242,-84.8842
1998,PCB,33.11,30.3155,-88.1338
1997,DDT,3.38,26.5143,-82.0345
1990,DDT,18.08,26.5143,-82.0345
1988,DDT,37.63666667,26.5143,-82.0345
1990,DDT,48.74666667,30.4108,-86.4908
1990,DDT,24.79666667,29.7242,-84.8842
1988,DDT,28.69333333,29.7242,-84.8842
2001,DDT,3.059,26.5143,-82.0345
2007,DDT,8.41,30.0633,-84.322
1992,PCB,104.24,30.336,-88.5892
2003,DDT,8.695,26.5143,-82.0345
1996,DDT,123.85,30.504,-86.494
1995,DDT,26.987,29.6725,-85.0657
1997,DDT,21.28,29.6725,-85.0657
1994,DDT,119.51,30.4532,-86.541
1990,DDT,18.99,29.867,-89.6785
1994,PCB,20.87,30.3023,-89.3272
1988,PCB,147,30.3925,-88.8575
1992,PCB,119.94,30.0587,-93.3075
1990,PCB,19.27666667,29.2067,-83.0695
1998,DDT,10.14,27.8548,-82.3947
1990,DDT,73.82,26.5583,-81.9228
2009,DDT,3.58,29.2633,-94.9163
1997,DDT,6.55,29.2633,-94.9163
1997,DDT,22.79,26.5583,-81.9228
1990,DDT,4.703333333,26.027,-81.7388
1986,DDT,5.64,26.027,-81.7388
1988,DDT,90.25,29.622,-94.9958
2003,DDT,9.933,29.4803,-94.7418
2004,DDT,14.141,27.7872,-82.754
1998,DDT,22.79,27.7872,-82.754
1990,DDT,21.65,27.6208,-82.7265
2006,DDT,111.14,30.4823,-86.4793
1999,DDT,48.798,29.622,-94.9958
2002,DDT,22.926,27.9097,-82.4538
2004,DDT,1.492,29.2595,-90.5943
1991,DDT,10.77666667,26.5143,-82.0345
1994,DDT,60.6,30.0587,-93.3075
1992,DDT,118.46,29.7045,-94.993
2005,DDT,6.35,29.829,-93.384
2008,DDT,6.23,27.8548,-82.3947
2001,DDT,3.552,29.4803,-94.7418
1995,DDT,57.654,26.5583,-81.9228
2001,DDT,13.176,29.503,-94.896
1990,PCB,197.4033333,27.9097,-82.4538
2001,DDT,68.729,29.622,-94.9958
1993,DDT,26.21,29.622,-94.9958
2009,DDT,19.34,29.503,-94.896
1998,DDT,19.25,30.412,-86.2037
1992,DDT,12.53,29.4803,-94.7418
1990,DDT,41.88666667,30.412,-86.2037
1996,DDT,248.17,30.4823,-86.4793
1993,DDT,670.33,30.4823,-86.4793
2011,DDT,0.9,29.2067,-83.0695
1998,DDT,2.61,25.2122,-80.534
1997,DDT,3.12,29.2067,-83.0695
1992,DDT,7.84,29.2067,-83.0695
1996,DDT,6.85,25.9023,-81.5123
1991,DDT,2.892333333,29.598,-89.6208
1993,DDT,7.14,29.4048,-89.9988
1999,DDT,14.126,29.829,-93.384
1999,DDT,3.505,29.2532,-90.9267
1992,DDT,4.85,25.9023,-81.5123
1996,DDT,109.01,29.0895,-89.0748
1986,DDT,12.19,29.2067,-83.0695
1997,PCB,43.16,30.2513,-85.681
1987,DDT,32.51666667,30.336,-88.5892
1998,DDT,70.35,29.145,-89.4273
1988,DDT,38.03,30.3925,-88.8575
1990,PCB,171.2,30.4137,-87.1913
2006,DDT,10.55,26.1118,-81.7852
1987,DDT,3.126666667,29.598,-89.6208
1991,DDT,10.8,29.7908,-93.9063
1986,DDT,23.55666667,29.598,-89.6208
2003,DDT,53.557,30.2513,-85.681
2010,DDT,2.8,29.598,-89.6208
1997,DDT,6.01,29.4048,-89.9988
1992,DDT,24.78,30.4137,-87.1913
2002,DDT,9.722,30.3498,-87.1547
2009,DDT,3.16,29.4048,-89.9988
2007,DDT,4.12,29.4048,-89.9988
1986,DDT,18.35333333,30.3023,-89.3272
2010,DDT,16.78,30.3925,-88.8575
1996,DDT,22.86,29.4057,-89.4838
1988,DDT,10.95,29.598,-89.6208
1988,DDT,95.11,29.2555,-91.1362
2012,DDT,71.56,29.4057,-89.4838
2003,DDT,2.323,30.0633,-84.322
2005,DDT,7.74,30.0633,-84.322
1987,DDT,20.35,29.4057,-89.4838
2008,DDT,43.21,30.3155,-88.1338
1992,DDT,24.87,29.2555,-91.1362
1990,DDT,23.66333333,29.2555,-91.1362
1991,DDT,19.90666667,29.2555,-91.1362
1991,DDT,15.09333333,30.0633,-84.322
1999,DDT,6.767,29.4048,-89.9988
1999,DDT,14.908,26.5143,-82.0345
2003,DDT,4.499,29.4048,-89.9988
1988,DDT,640.3366667,30.5633,-88.075
2002,DDT,241.225,30.5633,-88.075
1988,DDT,117.1933333,27.681,-82.5177
2001,DDT,87.433,30.1425,-85.6322
1998,DDT,7.29,30.3498,-87.1547
1991,DDT,12.82333333,27.6208,-82.7265
2006,DDT,18.01,27.7872,-82.754
1999,DDT,67.619,30.2513,-85.681
2009,DDT,21.84,29.5795,-92.051
1995,DDT,31.83,29.5795,-92.051
2010,DDT,6.22,27.8443,-82.6115
1990,DDT,9.183333333,27.8443,-82.6115
1998,DDT,6.08,28.0237,-82.6328
1987,DDT,102.8733333,27.8443,-82.6115
2012,DDT,9.54,28.0237,-82.6328
2001,DDT,3.089,29.2555,-91.1362
1993,DDT,11.98,28.0237,-82.6328
2006,DDT,29.75,30.3023,-89.3272
1992,DDT,14.59,26.1118,-81.7852
1993,DDT,7.785,29.7908,-93.9063
2002,DDT,3.613,26.1118,-81.7852
1992,DDT,74,30.2513,-85.681
1996,DDT,6.31,29.2642,-90.3982
1997,DDT,193.37,30.2513,-85.681
1998,DDT,57.29,27.9097,-82.4538
1995,DDT,131.362,30.2513,-85.681
1994,DDT,6.12,29.2642,-90.3982
2005,DDT,5.58,29.2555,-91.1362
1987,DDT,46.06,30.5167,-87.1117
1993,DDT,20.23,30.5167,-87.1117
2008,DDT,15.61,30.4137,-87.1913
1993,DDT,29.92,27.8548,-82.3947
1995,DDT,87.823,30.1425,-85.6322
2003,DDT,15.796,29.7908,-93.9063
1997,DDT,106.96,30.1425,-85.6322
2010,DDT,9.91,27.8548,-82.3947
1993,DDT,16.78,30.3498,-87.1547
2010,DDT,1.43,27.6208,-82.7265
1995,DDT,18.8,26.5143,-82.0345
2010,DDT,4.44,28.0237,-82.6328
2004,DDT,61.877,27.9097,-82.4538
1991,DDT,548.17,30.2513,-85.681
1988,DDT,4.056666667,29.2642,-90.3982
2004,DDT,7.103,26.1118,-81.7852
1993,DDT,8.12,26.1118,-81.7852
2003,DDT,44.285,29.5795,-92.051
2005,DDT,24.69,29.5795,-92.051
1990,DDT,11.91,28.0237,-82.6328
1992,DDT,8.51,26.5143,-82.0345
1999,DDT,11.15,29.7908,-93.9063
1991,DDT,225.4666667,30.5633,-88.075
1992,DDT,276.36,30.5633,-88.075
1988,DDT,56.89333333,30.0587,-93.3075
1990,DDT,37.78333333,30.0587,-93.3075
2011,DDT,187.9,30.5917,-88.0398
1993,DDT,14.24,29.2555,-91.1362
2005,DDT,6.49,30.0587,-93.3075
2009,DDT,3.31,29.829,-93.384
2012,DDT,59.16,30.3155,-88.1338
1997,DDT,19.34,29.2555,-91.1362
1997,DDT,10.45,29.7908,-93.9063
2002,DDT,3.058,29.598,-89.6208
1994,DDT,26.5,29.4057,-89.4838
1986,DDT,153,30.3155,-88.1338
2008,DDT,1.56,29.598,-89.6208
1987,DDT,5.613333333,29.867,-89.6785
1994,DDT,14.55,26.5143,-82.0345
2010,DDT,2.92,29.9448,-89.8353
1992,DDT,127.7566667,30.504,-86.494
1993,DDT,5.26,29.867,-89.6785
1996,DDT,6.32,29.867,-89.6785
1995,DDT,5.436,29.867,-89.6785
1996,DDT,507.39,30.4532,-86.541
2006,DDT,10,29.9448,-89.8353
2006,DDT,6.48,29.867,-89.6785
2000,DDT,72.178,29.9448,-89.8353
2002,DDT,28.912,29.4057,-89.4838
2002,DDT,5.617,29.9448,-89.8353
2002,DDT,279.605,30.5917,-88.0398
1994,DDT,8.98,30.336,-88.5892
1991,DDT,12.12333333,30.336,-88.5892
2011,DDT,8.86,30.336,-88.5892
2003,DDT,1.933,29.2067,-83.0695
1988,DDT,21.01,29.7908,-93.9063
1991,DDT,57.14333333,29.145,-89.4273
2002,DDT,140.963,30.4823,-86.4793
1998,DDT,87.61,29.0895,-89.0748
1992,DDT,179.51,29.0895,-89.0748
1993,DDT,55.83,29.145,-89.4273
2010,DDT,0.97,25.9023,-81.5123
1992,DDT,26.51,29.2532,-90.9267
1995,DDT,5.039,29.2532,-90.9267
2007,DDT,15.1,29.503,-94.896
2000,DDT,4.633,25.1412,-80.9237
2004,DDT,1.076,25.2122,-80.534
1997,DDT,11.66,25.2122,-80.534
1995,DDT,21.069,25.2122,-80.534
1998,DDT,9.03,25.1412,-80.9237
1991,PAH,0.16,29.2633,-94.9163
1988,PAH,0,29.503,-94.896
1991,PAH,0,29.7045,-94.993
1988,PAH,0,26.1118,-81.7852
1996,PAH,0,30.4823,-86.4793
1993,PAH,0.03,30.412,-86.2037
2010,PAH,0,30.4823,-86.4793
1995,PAH,0.3,25.2122,-80.534
2009,PAH,0.2,29.622,-94.9958
2001,PAH,0.133,29.622,-94.9958
1987,PAH,0,29.503,-94.896
1990,PAH,0,26.1118,-81.7852
1988,PAH,0,30.4137,-87.1913
1990,PAH,0,29.145,-89.4273
2009,PAH,0.55,29.2555,-91.1362
2011,PAH,0,30.0633,-84.322
1990,PAH,0.35,30.0633,-84.322
2003,PAH,0,29.5795,-92.051
1988,PAH,0,29.2642,-90.3982
2004,PAH,0,28.0237,-82.6328
2004,PAH,0.287,29.2595,-90.5943
1998,PAH,0,29.2642,-90.3982
1991,PAH,0,30.5633,-88.075
1996,PAH,0,30.5633,-88.075
1987,PAH,0,29.7908,-93.9063
2005,PAH,0.09,30.1425,-85.6322
2001,PAH,0,30.1425,-85.6322
1988,PAH,0.486666667,27.681,-82.5177
1986,PAH,0.083333333,27.8548,-82.3947
1990,PAH,0,27.8443,-82.6115
2005,PAH,0,30.0633,-84.322
2001,PAH,0.094,29.6725,-85.0657
1993,PAH,0.07,29.6725,-85.0657
2007,PAH,0,29.7242,-84.8842
